token,community,size,mean_cosine_to_own_others,nearest_other_community,cosine_margin,cosine_silhouette,max_membership,second_community,second_membership,membership_margin,normalized_membership_entropy,hsk_levels,pinyin,dictionary_translation,dictionary_translation_source,second_component_representatives,repeat_cluster_match_fraction
推动,0,1421,0.23660154543846218,9,0.058619931335736064,0.07131219002084668,0.9999619655391351,7,0.00003776504011217596,0.9999242004990229,0.00018532114152345106,3,tuīdòng,to push (e.g. for acceptance of a plan); to promote; to give impetus to,Translation,精致 | 柔软 | 细腻 | 柔和 | 奇特 | 迷人 | 优美 | 古朴 | 别致 | 艳丽 | 明亮 | 坚硬,1.0
驱动,0,1421,0.21072757704280898,7,0.0367718469815351,0.04451558871567836,0.9979683609340182,7,0.0016939422881378946,0.9962744186458803,0.006752838540169907,7-9,qūdòng,to drive; to propel; drive (vehicle wheel); drive mechanism (tape or disk); device driver (computing software),Translation,精致 | 柔软 | 细腻 | 柔和 | 奇特 | 迷人 | 优美 | 古朴 | 别致 | 艳丽 | 明亮 | 坚硬,1.0
特点,0,1421,0.21065484329409,7,0.023063517563056912,0.028389058725659538,0.9999288535804767,2,0.00006597082390252251,0.9998628827565742,0.00033615586368755,2,tèdiǎn,characteristic (feature); trait; feature,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,0.75
运用,0,1421,0.21061827414226605,7,0.03218303313120474,0.0391728500755204,0.9212549697012233,7,0.07811285843371568,0.8431421112675077,0.12133267601153122,4,yùnyòng,to use; to put to use,Translation,精致 | 柔软 | 细腻 | 柔和 | 奇特 | 迷人 | 优美 | 古朴 | 别致 | 艳丽 | 明亮 | 坚硬,1.0
效率,0,1421,0.21057145455226997,7,0.0329731426259143,0.0400937195340018,0.9998503521377761,7,0.00006598662505895607,0.9997843655127171,0.0007090792779816164,4,xiàolǜ,efficiency,Translation,精致 | 柔软 | 细腻 | 柔和 | 奇特 | 迷人 | 优美 | 古朴 | 别致 | 艳丽 | 明亮 | 坚硬,1.0
竞争,0,1421,0.2105604734712699,9,0.022687558548741937,0.027935970817396988,0.9930457586262171,4,0.004620707840162508,0.9884250507860546,0.02017233341023597,5,jìngzhēng,to compete; competition,Translation,逮捕 | 讹诈 | 杀害 | 谋害 | 逃跑 | 逃走 | 虐待 | 恐吓 | 迫害 | 骚扰 | 殴打 | 屠杀,1.0
有利于,0,1421,0.21051103532913334,8,0.03902730102709187,0.04710505109300959,0.9926193066622679,8,0.007331543183717799,0.9852877634785502,0.019069539590950424,5,yǒulì yú,to be advantageous to; to be beneficial for,Translation,就算 | 也许 | 不然 | 要不然 | 要不 | 要是 | 好像 | 说不定 | 毕竟 | 也 | 难道 | 当然,1.0
实施,0,1421,0.2104512439171327,9,0.024997734740273503,0.03068914423167174,0.9743180113956381,9,0.022405071781596248,0.9519129396140419,0.057120525806175416,4,shíshī,to implement; to carry out,Translation,会议 | 招聘 | 聘任 | 申请 | 评审 | 颁奖 | 提交 | 办理 | 诉讼 | 公示 | 仲裁 | 贺信,1.0
状况,0,1421,0.21026920434608332,4,0.03937036457587248,0.04748559821694234,0.997956248820108,4,0.002038110375481913,0.9959181384446261,0.006401848193845482,3,zhuàngkuàng,condition; state; situation,Translation,逮捕 | 讹诈 | 杀害 | 谋害 | 逃跑 | 逃走 | 虐待 | 恐吓 | 迫害 | 骚扰 | 殴打 | 屠杀,1.0
原则,0,1421,0.2102357650609169,9,0.04288849463986252,0.051508261627329716,0.999599822857443,4,0.00023970812326008336,0.9993601147341828,0.001658111119529208,4,yuánzé,principle; doctrine,Translation,逮捕 | 讹诈 | 杀害 | 谋害 | 逃跑 | 逃走 | 虐待 | 恐吓 | 迫害 | 骚扰 | 殴打 | 屠杀,1.0
政策,0,1421,0.21011636736051567,9,0.015003766866367257,0.018640827121381973,0.9499727317165061,9,0.04988258421409616,0.9000901475024099,0.08667982113579822,6,zhèngcè,policy,Translation,会议 | 招聘 | 聘任 | 申请 | 评审 | 颁奖 | 提交 | 办理 | 诉讼 | 公示 | 仲裁 | 贺信,1.0
层面,0,1421,0.21008976202225071,9,0.0461535960125313,0.05520343559444992,0.999795248080365,4,0.00019723797591957474,0.9995980101044455,0.0008603200369390608,6,céngmiàn,"aspect; facet; level (political, psychological, spiritual etc); (geology) bedding plane",Translation,逮捕 | 讹诈 | 杀害 | 谋害 | 逃跑 | 逃走 | 虐待 | 恐吓 | 迫害 | 骚扰 | 殴打 | 屠杀,1.0
持续,0,1421,0.20985292430362168,8,0.03913728378500572,0.04719404548939194,0.9925983651121758,8,0.00733273263070542,0.9852656324814704,0.01914788109165818,3,chíxù,to continue; to persist; to last; sustainable; preservation,Translation,就算 | 也许 | 不然 | 要不然 | 要不 | 要是 | 好像 | 说不定 | 毕竟 | 也 | 难道 | 当然,1.0
积累,0,1421,0.20954999889005005,7,0.030620441293244538,0.03729331822446486,0.9726039218787702,4,0.025539187717725096,0.9470647341610451,0.057960291971279936,4,jīlěi,to accumulate; accumulation; cumulative; cumulatively,Translation,逮捕 | 讹诈 | 杀害 | 谋害 | 逃跑 | 逃走 | 虐待 | 恐吓 | 迫害 | 骚扰 | 殴打 | 屠杀,1.0
显现,0,1421,0.2092142060411951,7,0.01746897227748337,0.02161320045018627,0.9925889281387852,7,0.006235634637391639,0.9863532935013936,0.0204008760266273,7-9,xiǎnxiàn,appearance; to appear,Translation,精致 | 柔软 | 细腻 | 柔和 | 奇特 | 迷人 | 优美 | 古朴 | 别致 | 艳丽 | 明亮 | 坚硬,1.0
加速,0,1421,0.2089957693954589,7,0.04047441574263852,0.04867763702705922,0.9991231656580497,7,0.0008583567699080804,0.9982648088881416,0.0031056087421423508,5,jiāsù,to speed up; to expedite,Translation,精致 | 柔软 | 细腻 | 柔和 | 奇特 | 迷人 | 优美 | 古朴 | 别致 | 艳丽 | 明亮 | 坚硬,1.0
结构,0,1421,0.20898001575048802,7,0.019026490876362323,0.023488147236744236,0.9986275196853615,1,0.0010527876566076653,0.9975747320287538,0.004959289393242861,4,jiégòu,structure; composition; makeup; architecture,Translation,面条儿 | 杯子 | 罐头 | 肉 | 袜子 | 米饭 | 饼干 | 牛奶 | 肥皂 | 钳子 | 梳子 | 脸盆,0.5
拓宽,0,1421,0.2088161446316992,9,0.04356702976158025,0.0521916544656332,0.9992719267722457,7,0.0005787630717736607,0.9986931637004721,0.0027931476658482816,7-9,tuòkuān,to broaden,Translation,精致 | 柔软 | 细腻 | 柔和 | 奇特 | 迷人 | 优美 | 古朴 | 别致 | 艳丽 | 明亮 | 坚硬,1.0
确定,0,1421,0.20863316971310855,9,0.03238503500684167,0.039314065765779845,0.9905909549439482,9,0.0059473853600503475,0.9846435695838979,0.026465888425849318,3,quèdìng,definite; certain; fixed; to fix (on sth); to determine; to be sure; to ensure; to make certain; to ascertain; to clinch; to recognize; to confirm; OK (on computer dialog box),Translation,会议 | 招聘 | 聘任 | 申请 | 评审 | 颁奖 | 提交 | 办理 | 诉讼 | 公示 | 仲裁 | 贺信,0.25
扩大,0,1421,0.20852648130851772,9,0.042345167214240226,0.050784622520474484,0.9965809426389848,7,0.0028982742547578985,0.9936826683842269,0.010770353453848537,4,kuòdà,to expand; to enlarge; to broaden one's scope,Translation,精致 | 柔软 | 细腻 | 柔和 | 奇特 | 迷人 | 优美 | 古朴 | 别致 | 艳丽 | 明亮 | 坚硬,1.0
加剧,0,1421,0.2084864862810049,7,0.03368829048969835,0.04082430542187556,0.6861580054463438,7,0.3036730934522433,0.38248491199410045,0.28968308737278625,7-9,jiājù,to intensify,Translation,精致 | 柔软 | 细腻 | 柔和 | 奇特 | 迷人 | 优美 | 古朴 | 别致 | 艳丽 | 明亮 | 坚硬,1.0
注重,0,1421,0.20842768068504297,7,0.008880180008134814,0.011093950004084335,0.9419938775369194,7,0.050606284877601854,0.8913875926593176,0.10657355850982012,5,zhùzhòng,to pay attention to; to emphasize,Translation,精致 | 柔软 | 细腻 | 柔和 | 奇特 | 迷人 | 优美 | 古朴 | 别致 | 艳丽 | 明亮 | 坚硬,1.0
观念,0,1421,0.20840390604106573,2,-0.0017318826199305692,-0.002187836237631004,0.9539697486866029,2,0.034151329036346594,0.9198184196502563,0.09276768529209448,3,guānniàn,notion; thought; concept; sense; views; ideology; general impressions,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,0.75
弊端,0,1421,0.20821489113134156,2,0.033001536615767296,0.04001221018362181,0.9990022594130424,2,0.0009894667125568512,0.9980127927004856,0.0034481420101170886,7-9,bìduān,systemic problem (sometimes refers specifically to corrupt practices),Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
论述,0,1421,0.20816068467757842,6,0.016391722587497687,0.020280986275764117,0.9996836897587577,6,0.0002459294572367026,0.999437760301521,0.0013385111808202515,7-9,lùnshù,treatise; discourse; exposition,Translation,孩子 | 妹妹 | 哥哥 | 爸爸 | 母亲 | 姐姐 | 妈妈 | 人缘儿 | 同学 | 父亲 | 学生 | 老师,1.0
应用,0,1421,0.20815897572044825,9,0.027746169035772122,0.033853834298624985,0.9797555771998079,9,0.01056236320820661,0.9691932139916013,0.05031894639887652,3,yìngyòng,"to put to use; to apply; practical; applied (science, linguistics etc); application; practical use; (computing) app",Translation,会议 | 招聘 | 聘任 | 申请 | 评审 | 颁奖 | 提交 | 办理 | 诉讼 | 公示 | 仲裁 | 贺信,0.25
带动,0,1421,0.20813152150460518,7,0.04857763215698366,0.05779981790774934,0.9994655247540651,7,0.0005270990042577942,0.9989384257498073,0.001997811005610359,3,dàidòng,to spur; to provide impetus; to drive,Translation,精致 | 柔软 | 细腻 | 柔和 | 奇特 | 迷人 | 优美 | 古朴 | 别致 | 艳丽 | 明亮 | 坚硬,1.0
谋求,0,1421,0.20799425488366202,4,0.023459917167458405,0.028768736995934796,0.9754008270756177,4,0.020706001986445035,0.9546948250891727,0.054819389466513734,7-9,móuqiú,to seek; to strive for,Translation,逮捕 | 讹诈 | 杀害 | 谋害 | 逃跑 | 逃走 | 虐待 | 恐吓 | 迫害 | 骚扰 | 殴打 | 屠杀,1.0
创新,0,1421,0.2078675666047231,9,0.021225756444348154,0.026096443989250817,0.9819104573780859,9,0.017324048305022217,0.9645864090730637,0.04076221714543913,3,chuàngxīn,to bring forth new ideas; to blaze new trails; innovation,Translation,会议 | 招聘 | 聘任 | 申请 | 评审 | 颁奖 | 提交 | 办理 | 诉讼 | 公示 | 仲裁 | 贺信,1.0
贯彻,0,1421,0.20785523223558708,9,0.02804294541265273,0.03419088699101092,0.9996715352608788,7,0.00019795014395936704,0.9994735851169194,0.0014245676317411913,7-9,guànchè,to implement; to put into practice; to carry out,Translation,精致 | 柔软 | 细腻 | 柔和 | 奇特 | 迷人 | 优美 | 古朴 | 别致 | 艳丽 | 明亮 | 坚硬,1.0
发挥,0,1421,0.20785391346293017,7,0.03594594509384061,0.043408152380171705,0.9990039025158003,7,0.0008670092043113842,0.9981368933114889,0.0036025567458394616,4,fāhuī,to display; to exhibit; to bring out implicit or innate qualities; to express (a thought or moral); to develop (an idea); to elaborate (on a theme),Translation,精致 | 柔软 | 细腻 | 柔和 | 奇特 | 迷人 | 优美 | 古朴 | 别致 | 艳丽 | 明亮 | 坚硬,1.0
协同,0,1421,0.20783828655517492,9,0.03585539379331423,0.043302721018543,0.9988953540716902,7,0.0008344094282303804,0.9980609446434597,0.004076217964071226,7-9,xiétóng,to cooperate; in coordination with; coordinated; collaborate; collaboration; collaborative,Translation,精致 | 柔软 | 细腻 | 柔和 | 奇特 | 迷人 | 优美 | 古朴 | 别致 | 艳丽 | 明亮 | 坚硬,1.0
问题,0,1421,0.20777184785496944,2,0.018659934302919345,0.023011725803813766,0.9975729160020324,2,0.0023636853453023613,0.99520923065673,0.007529534765828557,2,wèntí,question; problem; issue; topic,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
结合,0,1421,0.20774760667382208,7,0.037297380356746956,0.04496099154021712,0.9996885650648888,7,0.00025977768987243326,0.9994287873750164,0.0012885548516792748,3,jiéhé,to combine; to link; to integrate; binding,Translation,精致 | 柔软 | 细腻 | 柔和 | 奇特 | 迷人 | 优美 | 古朴 | 别致 | 艳丽 | 明亮 | 坚硬,1.0
开拓,0,1421,0.20771674837958465,7,0.03130572161027728,0.038011341370288595,0.9999377498138368,7,0.00005967041873916393,0.9998780793950977,0.00029399064492394546,7-9,kāituò,to break new ground (for agriculture); to open up (a new seam); to develop (border regions); fig. to open up (new horizons),Translation,精致 | 柔软 | 细腻 | 柔和 | 奇特 | 迷人 | 优美 | 古朴 | 别致 | 艳丽 | 明亮 | 坚硬,1.0
引领,0,1421,0.20750253322243298,7,0.033178284427590354,0.04018318859329856,0.9999722802781018,7,0.000025287520004856473,0.999946992758097,0.00014223895648759062,7-9,yǐnlǐng,to crane one's neck; to await eagerly; to lead; to show the way,Translation,精致 | 柔软 | 细腻 | 柔和 | 奇特 | 迷人 | 优美 | 古朴 | 别致 | 艳丽 | 明亮 | 坚硬,1.0
约束,0,1421,0.2074983382793505,4,0.020897921153419124,0.025692072621402596,0.9033934619092755,4,0.09623882513070398,0.8071546367785716,0.1390495025538888,5,yuēshù,to restrict; to limit to; to constrain; restriction; constraint,Translation,逮捕 | 讹诈 | 杀害 | 谋害 | 逃跑 | 逃走 | 虐待 | 恐吓 | 迫害 | 骚扰 | 殴打 | 屠杀,1.0
扩展,0,1421,0.20740932435872164,7,0.031198262898160883,0.03787167008272135,0.9944914820912647,7,0.00412914225536972,0.990362339835895,0.016193291303813133,4,kuòzhǎn,to extend; to expand; extension; expansion,Translation,精致 | 柔软 | 细腻 | 柔和 | 奇特 | 迷人 | 优美 | 古朴 | 别致 | 艳丽 | 明亮 | 坚硬,1.0
调整,0,1421,0.20735806373200422,9,0.04152359363189781,0.049778601660609254,0.993238413960962,7,0.005548640159729965,0.987689773801232,0.01906248410375491,3,tiáozhěng,to adjust; adjustment; revision,Translation,精致 | 柔软 | 细腻 | 柔和 | 奇特 | 迷人 | 优美 | 古朴 | 别致 | 艳丽 | 明亮 | 坚硬,0.75
切实,0,1421,0.2073234361533281,8,0.031242051142601923,0.03791885578772686,0.9999833204350058,2,0.000014487229874380704,0.9999688332051314,0.00009010967673255796,6,qièshí,feasible; realistic; practical; earnestly; conscientiously,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
效益,0,1421,0.2073020912294147,9,0.02366917531472079,0.028993299431273354,0.9993419290261564,9,0.0006301374140495246,0.9987117916121069,0.0024400242686785684,7-9,xiàoyì,benefit; effectiveness; efficiency,Translation,会议 | 招聘 | 聘任 | 申请 | 评审 | 颁奖 | 提交 | 办理 | 诉讼 | 公示 | 仲裁 | 贺信,1.0
改革,0,1421,0.20719372038357753,9,0.019958993271258885,0.024556897221194425,0.9626576932659374,9,0.03563871546150124,0.9270189778044362,0.07243307727535783,5,gǎigé,reform; to reform,Translation,会议 | 招聘 | 聘任 | 申请 | 评审 | 颁奖 | 提交 | 办理 | 诉讼 | 公示 | 仲裁 | 贺信,1.0
思路,0,1421,0.2071655265648514,2,0.033623489805488876,0.04068384757725282,0.9995835334216218,2,0.0003788307661056663,0.9992047026555161,0.0016447799861512623,7-9,sīlù,line of thought; way of thinking,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
运作,0,1421,0.20706114762066036,9,0.014474499321193102,0.01792700020467533,0.9525086719981687,9,0.03640829910636142,0.9161003728918072,0.09683811766817099,6,yùnzuò,to operate; operations; workings; activities (usu. of an organization); thread (computing),Translation,会议 | 招聘 | 聘任 | 申请 | 评审 | 颁奖 | 提交 | 办理 | 诉讼 | 公示 | 仲裁 | 贺信,0.25
增大,0,1421,0.2070064439696602,7,0.023973316368358255,0.029344294338361724,0.8680960964612469,7,0.13085206660215543,0.7372440298590914,0.17204774610336765,5,zēngdà,to enlarge; to amplify; to magnify,Translation,精致 | 柔软 | 细腻 | 柔和 | 奇特 | 迷人 | 优美 | 古朴 | 别致 | 艳丽 | 明亮 | 坚硬,0.75
引导,0,1421,0.20694155115002041,4,0.03739462934388929,0.04502918987935825,0.9966492239202079,4,0.0033252271456483047,0.9933239967745596,0.009817319862314506,4,yǐndǎo,to guide; to lead (around); to conduct; to boot; introduction; primer,Translation,逮捕 | 讹诈 | 杀害 | 谋害 | 逃跑 | 逃走 | 虐待 | 恐吓 | 迫害 | 骚扰 | 殴打 | 屠杀,1.0
形成,0,1421,0.20681729035094104,7,0.03649847739673176,0.043990966610548764,0.9993570578473447,7,0.0005306594395991761,0.9988263984077456,0.0024673366933022998,3,xíngchéng,to form; to take shape,Translation,精致 | 柔软 | 细腻 | 柔和 | 奇特 | 迷人 | 优美 | 古朴 | 别致 | 艳丽 | 明亮 | 坚硬,1.0
考虑,0,1421,0.2065438766291639,8,0.03031708011808848,0.03680270247889415,0.9533186471238072,4,0.04631780627044461,0.9070008408533626,0.08295008514097707,4,kǎolǜ,to think over; to consider; consideration,Translation,逮捕 | 讹诈 | 杀害 | 谋害 | 逃跑 | 逃走 | 虐待 | 恐吓 | 迫害 | 骚扰 | 殴打 | 屠杀,1.0
方法,0,1421,0.20645631650469862,1,0.01838865861642433,0.022648018391037306,0.9998798974943356,6,0.00009274516625943758,0.9997871523280761,0.0005589749434242963,2,fāngfǎ,method; way; means,Translation,孩子 | 妹妹 | 哥哥 | 爸爸 | 母亲 | 姐姐 | 妈妈 | 人缘儿 | 同学 | 父亲 | 学生 | 老师,0.5
挖掘,0,1421,0.20645249590968706,7,0.03029017028622294,0.036767158420068544,0.9996642243954457,4,0.00023069034387688698,0.9994335340515688,0.0014034192169912394,7-9,wājué,to excavate; to dig; to unearth,Translation,逮捕 | 讹诈 | 杀害 | 谋害 | 逃跑 | 逃走 | 虐待 | 恐吓 | 迫害 | 骚扰 | 殴打 | 屠杀,1.0
忽视,0,1421,0.20642392600893936,2,-0.0008620671901763133,-0.0010863069319124305,0.9814695806688176,4,0.014198740479299327,0.9672708401895183,0.04492247096404945,4,hūshì,to neglect; to overlook; to disregard; to ignore,Translation,逮捕 | 讹诈 | 杀害 | 谋害 | 逃跑 | 逃走 | 虐待 | 恐吓 | 迫害 | 骚扰 | 殴打 | 屠杀,1.0
决策,0,1421,0.2064078340908329,9,0.00743484874180278,0.009281645444932157,0.995976758114254,4,0.003498051462938179,0.9924787066513159,0.012225265266135186,6,juécè,strategic decision; decision-making; policy decision; to determine policy,Translation,逮捕 | 讹诈 | 杀害 | 谋害 | 逃跑 | 逃走 | 虐待 | 恐吓 | 迫害 | 骚扰 | 殴打 | 屠杀,1.0
巩固,0,1421,0.2063989976465495,7,0.034946872667479284,0.04217845911027943,0.9991062767712326,7,0.0006900783943869232,0.9984161983768457,0.0033339960872407082,6,gǒnggù,to consolidate; consolidation; to strengthen,Translation,精致 | 柔软 | 细腻 | 柔和 | 奇特 | 迷人 | 优美 | 古朴 | 别致 | 艳丽 | 明亮 | 坚硬,1.0
法规,0,1421,0.20634890450957505,9,0.000685631881778781,0.0008631501706422518,0.8079057588183092,9,0.16195762396311192,0.6459481348551972,0.2558623524977221,5,fǎguī,legislation; statute,Translation,会议 | 招聘 | 聘任 | 申请 | 评审 | 颁奖 | 提交 | 办理 | 诉讼 | 公示 | 仲裁 | 贺信,0.25
衡量,0,1421,0.2063398675902322,8,0.04238213307228289,0.050693768511626526,0.994180026618971,4,0.005457100430377304,0.9887229261885937,0.016124262283490034,6,héngliáng,to weigh; to examine; to consider,Translation,逮捕 | 讹诈 | 杀害 | 谋害 | 逃跑 | 逃走 | 虐待 | 恐吓 | 迫害 | 骚扰 | 殴打 | 屠杀,1.0
揭示,0,1421,0.20608440596751423,7,0.03497688135883201,0.042197127368443714,0.9976568231719078,7,0.0022972749731857704,0.9953595481987221,0.007283485386845499,7-9,jiēshì,to show; to make known,Translation,精致 | 柔软 | 细腻 | 柔和 | 奇特 | 迷人 | 优美 | 古朴 | 别致 | 艳丽 | 明亮 | 坚硬,1.0
履行,0,1421,0.20603445154703803,9,-0.00303032077025725,-0.0038166905052263132,0.6463407802829174,9,0.30387821530981485,0.34246256497310257,0.34461556972440865,7-9,lǚxíng,to fulfill (one's obligations); to carry out (a task); to implement (an agreement); to perform,Translation,会议 | 招聘 | 聘任 | 申请 | 评审 | 颁奖 | 提交 | 办理 | 诉讼 | 公示 | 仲裁 | 贺信,1.0
难点,0,1421,0.20593134798609694,6,0.04342108531935995,0.051846707349061355,0.9998490802511563,6,0.00010404518463970358,0.9997450350665166,0.0006866018412988955,7-9,nándiǎn,difficulty,Translation,孩子 | 妹妹 | 哥哥 | 爸爸 | 母亲 | 姐姐 | 妈妈 | 人缘儿 | 同学 | 父亲 | 学生 | 老师,1.0
